Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2021-09-19T16:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-19T17:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-19T17:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-19T18:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-19T18:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-19T19:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-19T19:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-19T20:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-19T20:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-19T21:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-19T21:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-19T22:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-19T22:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-19T23:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-19T23:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T00:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T00:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T01:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T01:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T02:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T02:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T03:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T03:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T04:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T04:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T05:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T05:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T06:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T06:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T07:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T07:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T08:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T08:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T09:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T09:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T10:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T10:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T11:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T11:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T12:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T12:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T13:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T13:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T14:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T14:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T15:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T15:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T16:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T16:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T17:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T17:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T18:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T18:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T19:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T19:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T20:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T20:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T21:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T21:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T22:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T22:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T23:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-20T23:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T00:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T00:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T01:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T01:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T02:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T02:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T03:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T03:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T04:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T04:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T05:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T05:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T06:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T06:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T07:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T07:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T08:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T08:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T09:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T09:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T10:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T10:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T11:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T11:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T12:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T12:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T13:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T13:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T14:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T14:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T15:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T15:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T16:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T16:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T17:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T17:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T18:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T18:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T19:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T19:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T20:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T20:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T21:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T21:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T22:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T22:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T23:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-21T23:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T00:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T00:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T01:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T01:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T02:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T02:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T03:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T03:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T04:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T04:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T05:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T05:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T06:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T06:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T07:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T07:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T08:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T08:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T09:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T09:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T10:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T10:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T11:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T11:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T12:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T12:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T13:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T13:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T14:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T14:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T15:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T15:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T16:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T16:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T17:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T17:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T18:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T18:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T19:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T19:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T20:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T20:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T21:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T21:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T22:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T22:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T23:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-22T23:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T00:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T00:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T01:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T01:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T02:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T02:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T03:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T03:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T04:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T04:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T05:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T05:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T06:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T06:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T07:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T07:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T08:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T08:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T09:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T09:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T10:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T10:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T11:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T11:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T12:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T12:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T13:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T13:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T14:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T14:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T15:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T15:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T16:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T16:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T17:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T17:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T18:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T18:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T19:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T19:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T20:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T20:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T21:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T21:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T22:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T22:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T23:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-23T23:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T00:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T00:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T01:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T01:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T02:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T02:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T03:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T03:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T04:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T04:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T05:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T05:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T06:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T06:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T07:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T07:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T08:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T08:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T09:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T09:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T10:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T10:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T11:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T11:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T12:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T12:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T13:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T13:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T14:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T14:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T15:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T15:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T16:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T16:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T17:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T17:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T18:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T18:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T19:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T19:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T20:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T20:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T21:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T21:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T22:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T22:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T23:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-24T23:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T00:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T00:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T01:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T01:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T02:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T02:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T03:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T03:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T04:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T04:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T05:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T05:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T06:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T06:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T07:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T07:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T08:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T08:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T09:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T09:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T10:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T10:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T11:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T11:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T12:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T12:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T13:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T13:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T14:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T14:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T15:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T15:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T16:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T16:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T17:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T17:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T18:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T18:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T19:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T19:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T20:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T20:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T21:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T21:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T22:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T22:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T23:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-25T23:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T00:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T00:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T01:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T01:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T02:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T02:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T03:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T03:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T04:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T04:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T05:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T05:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T06:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T06:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T07:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T07:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T08:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T08:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T09:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T09:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T10:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T10:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T11:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T11:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T12:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T12:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T13:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T13:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T14:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T14:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T15:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T15:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T16:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T16:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T17:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T17:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-09-26T18:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
